OrderID,OrderDate,ProductID,CustomerID,RegionID,ChannelID,Quantity,UnitPrice,UnitCost,DiscountAmount,NetRevenue,TotalCost,Profit
315,2022-09-12,45,71,3,2,1,453.36,297.86,64.24,389.12,297.86,91.26
316,2023-08-27,10,33,5,3,7,349.59,260.88,476.31,1970.82,1826.16,144.66
317,2024-07-30,44,42,4,2,6,323.93,221.99,195.76,1747.83,1331.91,415.91
318,2022-04-25,21,90,1,3,3,315.78,220.16,91.43,855.9,660.48,195.42
319,2023-09-25,11,57,2,3,7,212.2,121.64,134.04,1351.35,851.46,499.89
320,2023-06-30,50,30,3,1,6,53.51,40.57,56.48,264.57,243.44,21.13
321,2024-03-30,6,39,3,1,5,429.83,273.08,182.66,1966.51,1365.4,601.1
322,2023-12-25,33,99,5,1,7,375.63,245.19,202.69,2426.69,1716.3,710.39
323,2024-04-30,29,22,1,3,9,303.21,164.78,158.82,2570.05,1483.01,1087.04
324,2022-06-04,36,94,2,3,1,164.32,94.11,21.42,142.9,94.11,48.79
325,2022-01-21,16,10,5,1,5,464.52,342.14,344.39,1978.23,1710.7,267.54
326,2023-11-14,31,89,1,3,4,116.21,63.07,14.42,450.43,252.29,198.13
327,2024-05-03,8,45,3,1,6,301.34,152.78,301.24,1506.8,916.7,590.1
328,2022-12-10,2,88,5,3,5,186.34,120.67,44.62,887.09,603.33,283.76
329,2022-12-27,41,14,5,2,10,162.07,115.14,104.48,1516.18,1151.41,364.77
330,2022-07-07,39,88,4,1,2,407.53,303.03,62.21,752.84,606.06,146.78
331,2023-03-26,28,58,1,3,5,312.45,226.77,232.19,1330.06,1133.83,196.23
332,2022-01-03,13,6,1,1,7,29.51,17.32,26.14,180.46,121.23,59.23
333,2022-10-21,13,69,2,1,7,371.76,287.08,365.93,2236.42,2009.59,226.84
334,2023-04-08,18,70,5,3,6,332.07,226.24,93.03,1899.37,1357.45,541.91
335,2023-01-13,48,92,4,2,8,270.7,169.27,344.46,1821.11,1354.18,466.93
336,2023-04-23,43,92,3,2,6,331.7,194.15,384.66,1605.56,1164.9,440.66
337,2022-10-05,42,44,5,3,9,365.87,201.05,516.24,2776.59,1809.44,967.15
338,2024-09-30,17,66,1,1,1,430.96,300.81,71.87,359.09,300.81,58.27
339,2024-01-03,40,29,3,1,7,478.26,369.97,408.21,2939.62,2589.77,349.85
340,2024-12-11,8,94,5,2,9,38.3,27.58,25.79,318.9,248.24,70.66
341,2022-04-16,4,67,4,1,2,195.18,135.65,2.04,388.32,271.3,117.02
342,2022-05-06,5,22,2,3,3,266.91,165.84,26.16,774.57,497.53,277.04
343,2023-06-06,47,15,4,1,4,499.94,250.16,291.34,1708.41,1000.65,707.76
344,2023-02-25,38,63,4,1,5,109.14,79.61,74.55,471.14,398.04,73.11
345,2022-12-26,44,12,4,2,2,295.25,218.71,43.1,547.4,437.41,109.98
346,2023-09-23,1,14,5,1,8,387.75,234.36,488.04,2613.94,1874.84,739.1
347,2023-04-24,40,74,4,1,8,291.67,229.56,41.05,2292.29,1836.5,455.78
348,2024-11-07,27,37,3,3,4,96.13,49.48,16.89,367.64,197.91,169.73
349,2022-06-09,34,97,2,1,8,263.41,170.91,298.6,1808.71,1367.29,441.42
350,2024-11-01,14,39,3,2,4,474.22,300.84,156.09,1740.8,1203.38,537.42
351,2023-05-16,21,21,3,3,10,306.69,235.59,323.64,2743.29,2355.86,387.43
352,2024-08-31,4,8,5,1,4,404.4,261.29,240.67,1376.95,1045.15,331.8
353,2022-02-02,7,39,4,3,1,148.42,108.71,8.38,140.04,108.71,31.33
354,2024-02-29,5,23,4,1,1,178.7,113.73,11.13,167.57,113.73,53.84
355,2023-08-14,15,13,2,3,4,449.94,324.35,273.03,1526.74,1297.41,229.33
356,2022-12-20,3,12,2,1,5,425.36,331.64,278.57,1848.22,1658.21,190.01
357,2024-06-15,42,64,3,3,9,28.7,18.93,31.41,226.86,170.39,56.47
358,2024-07-04,34,64,1,1,3,316.43,177.55,15.01,934.28,532.64,401.63
359,2022-07-20,25,74,2,3,8,300.51,231.46,349.23,2054.82,1851.68,203.14
360,2023-11-11,8,39,5,3,6,106.94,56.97,106.01,535.64,341.83,193.81
361,2022-03-03,34,47,1,3,8,433.79,346.69,411.83,3058.53,2773.49,285.03
362,2023-03-05,45,53,2,2,7,439.25,316.69,77.73,2997.02,2216.82,780.2
363,2022-06-20,39,98,5,3,1,85.34,65.38,2.75,82.59,65.38,17.21
364,2024-01-20,6,72,1,3,4,321.74,216.35,140.53,1146.41,865.4,281.01
365,2024-01-25,18,94,3,3,10,261.03,206.82,503.39,2106.87,2068.19,38.68
366,2022-05-12,40,12,1,3,3,214.86,152.94,39.29,605.29,458.81,146.48
367,2022-02-28,35,54,3,3,10,375.52,239.2,18.59,3736.63,2391.99,1344.64
368,2022-10-12,15,40,4,2,4,365.93,214.07,153.88,1309.85,856.27,453.58
369,2023-06-19,41,28,4,3,3,170.99,112.39,15.51,497.48,337.18,160.29
370,2023-08-21,43,9,2,3,7,202.87,112.09,34.62,1385.45,784.61,600.84
371,2024-01-15,42,6,3,2,1,46.43,27.7,1.7,44.74,27.7,17.03
372,2024-04-12,5,44,4,3,7,54.06,36.91,52.77,325.66,258.34,67.32
373,2022-08-23,47,46,4,2,6,122.25,86.25,128.5,605.01,517.51,87.5
374,2023-01-22,41,4,4,1,6,417.16,209.72,207.51,2295.44,1258.34,1037.09
375,2024-05-12,43,94,2,3,5,134.69,74.68,20.54,652.89,373.41,279.49
376,2022-08-13,17,66,2,3,8,57.4,39.57,26.08,433.09,316.56,116.53
377,2024-11-23,1,27,5,2,10,361.12,240.24,178.84,3432.37,2402.42,1029.95
378,2023-01-31,18,76,3,2,3,109.43,87.36,42.03,286.26,262.08,24.18
379,2022-04-23,14,8,4,2,8,107.13,81.61,14.72,842.31,652.89,189.42
380,2024-11-01,2,9,1,1,5,336.22,223.53,20.57,1660.54,1117.63,542.9
381,2023-05-03,36,49,2,3,10,169.53,133.04,139.32,1555.98,1330.42,225.56
382,2024-10-19,26,96,1,2,6,87.57,64.91,55.42,469.97,389.49,80.49
383,2023-05-29,41,68,4,3,7,220.01,144.78,236.03,1304.05,1013.47,290.58
384,2023-09-09,21,28,4,2,7,95.04,48.65,113.12,552.16,340.52,211.64
385,2024-08-31,32,77,5,1,7,319.08,213.0,53.03,2180.55,1490.98,689.58
386,2022-05-31,12,58,3,3,4,440.23,302.7,209.91,1550.99,1210.8,340.19
387,2023-08-13,50,67,4,3,9,359.92,227.87,393.81,2845.51,2050.85,794.66
388,2024-10-07,27,73,4,2,10,363.98,210.67,174.98,3464.86,2106.71,1358.15
389,2022-05-06,49,52,2,1,2,201.27,130.08,48.71,353.82,260.17,93.66
390,2022-02-25,31,93,5,3,6,180.68,129.54,126.58,957.47,777.22,180.26
391,2022-09-12,31,34,2,1,2,221.6,139.46,62.25,380.95,278.92,102.04
392,2024-11-10,25,3,1,3,9,148.09,87.18,112.87,1219.9,784.58,435.32
393,2022-06-27,1,41,1,3,1,492.2,335.59,36.44,455.77,335.59,120.17
394,2022-07-19,39,93,5,3,4,370.32,269.59,111.56,1369.73,1078.38,291.35
395,2024-11-09,42,31,1,2,6,64.59,41.15,10.24,377.33,246.9,130.43
396,2024-07-22,27,21,3,3,4,229.71,183.02,66.25,852.6,732.07,120.52
397,2022-05-28,37,33,3,1,8,452.23,246.6,295.37,3322.51,1972.81,1349.7
398,2023-04-02,26,1,2,1,7,428.71,224.21,119.96,2881.01,1569.45,1311.56
399,2023-02-05,21,50,4,3,1,51.63,37.61,4.94,46.69,37.61,9.08
400,2023-03-06,29,51,1,1,9,302.56,199.53,7.63,2715.43,1795.77,919.66
401,2022-12-17,42,92,3,2,8,299.58,208.5,80.08,2316.53,1668.02,648.5
402,2022-02-01,33,11,5,3,2,436.09,318.14,158.27,713.9,636.29,77.62
403,2024-10-21,35,29,2,1,8,103.57,64.63,126.38,702.22,517.04,185.17
404,2022-02-03,23,62,3,2,1,448.25,333.85,62.94,385.31,333.85,51.47
405,2022-06-11,23,69,3,3,10,115.39,85.06,113.54,1040.37,850.56,189.82
406,2022-11-17,21,87,5,1,6,460.02,352.42,160.64,2599.5,2114.54,484.96
407,2023-02-14,36,21,4,2,9,497.2,369.37,508.94,3965.9,3324.32,641.58
408,2023-10-16,5,7,5,2,5,445.57,349.06,362.61,1865.22,1745.3,119.92
409,2022-04-10,21,68,4,2,3,483.68,369.38,267.84,1183.19,1108.13,75.07
410,2023-01-04,17,81,5,2,9,20.19,13.15,16.9,164.83,118.38,46.45
411,2024-04-19,31,21,2,3,2,40.03,27.1,4.75,75.31,54.2,21.11
412,2023-06-29,14,58,1,2,1,459.43,331.74,3.97,455.46,331.74,123.72
413,2023-08-10,30,39,3,1,9,271.77,209.82,165.19,2280.72,1888.35,392.38
414,2023-12-08,38,76,4,3,10,70.25,44.29,85.3,617.16,442.92,174.24
415,2022-02-13,2,81,3,3,9,473.72,255.42,277.3,3986.14,2298.8,1687.34
416,2022-05-12,35,60,2,2,6,290.66,149.92,197.7,1546.25,899.53,646.72
417,2024-02-07,31,61,5,2,2,37.1,23.14,9.9,64.31,46.29,18.02
418,2023-11-06,5,37,3,2,3,473.99,255.91,54.77,1367.2,767.72,599.48
419,2022-11-02,9,14,2,1,8,222.14,175.65,263.86,1513.26,1405.2,108.06
420,2024-12-11,19,85,5,3,5,166.9,91.21,154.42,680.08,456.05,224.04
421,2022-10-12,11,94,2,3,5,85.59,43.61,77.27,350.66,218.03,132.63
422,2023-01-26,5,50,4,1,1,327.66,195.4,3.45,324.2,195.4,128.8
423,2024-11-15,21,51,1,3,3,422.4,317.58,208.8,1058.4,952.75,105.65
424,2024-07-29,48,96,5,2,3,177.09,94.82,1.81,529.46,284.45,245.01
425,2022-03-08,50,47,1,2,7,280.94,186.65,294.72,1671.89,1306.52,365.36
426,2024-07-27,25,90,5,1,9,318.67,219.95,327.63,2540.39,1979.54,560.85
427,2023-12-07,33,31,1,1,4,432.23,323.73,164.17,1564.75,1294.9,269.85
428,2023-05-10,21,55,4,3,2,118.87,85.34,30.13,207.62,170.67,36.94
429,2022-09-23,4,31,5,3,2,106.14,57.37,5.77,206.51,114.75,91.76
430,2024-12-06,18,56,1,3,4,413.43,233.57,247.05,1406.68,934.28,472.4
431,2022-06-28,6,12,2,3,6,402.49,296.58,310.25,2104.7,1779.51,325.19
432,2024-12-03,48,54,3,3,2,68.59,49.2,4.86,132.32,98.39,33.93
433,2023-10-22,25,73,2,2,7,246.24,159.37,116.7,1606.95,1115.6,491.35
434,2023-10-01,12,55,2,2,3,445.83,272.44,200.99,1136.51,817.33,319.18
435,2023-04-26,48,29,2,1,1,151.7,105.39,27.66,124.03,105.39,18.65
436,2024-09-23,38,45,1,3,1,449.56,251.42,41.68,407.87,251.42,156.45
437,2022-01-09,19,18,3,2,6,228.82,138.64,180.24,1192.7,831.81,360.89
438,2022-04-10,15,53,5,1,1,318.76,226.58,43.48,275.28,226.58,48.7
439,2024-01-16,35,33,2,2,1,81.02,43.08,6.47,74.55,43.08,31.47
440,2024-05-20,40,58,2,2,10,106.18,60.32,100.72,961.08,603.2,357.88
441,2023-05-14,18,20,2,1,4,190.76,119.24,9.25,753.79,476.97,276.82
442,2023-04-30,7,9,5,2,3,179.45,136.83,49.08,489.28,410.49,78.79
443,2023-02-02,45,74,3,3,6,452.01,234.21,290.0,2422.06,1405.23,1016.83
444,2022-10-18,6,19,1,2,2,318.89,170.9,65.29,572.49,341.8,230.69
445,2023-05-14,50,70,3,2,8,467.25,349.23,388.79,3349.25,2793.82,555.44
446,2022-02-10,42,37,5,2,4,316.34,206.27,122.97,1142.38,825.06,317.32
447,2024-10-18,22,37,3,3,5,210.79,153.87,59.41,994.55,769.37,225.19
448,2022-06-21,20,69,2,2,10,411.09,291.08,606.94,3503.93,2910.78,593.15
449,2023-04-22,12,72,5,2,9,198.09,104.11,178.02,1604.8,936.98,667.82
450,2022-03-09,23,93,3,1,9,136.17,82.59,240.8,984.77,743.35,241.42
451,2024-08-13,8,31,2,2,5,83.16,41.62,35.24,380.56,208.11,172.45
452,2023-01-02,40,55,4,2,7,487.4,255.01,64.84,3346.95,1785.06,1561.89
453,2022-09-05,32,30,3,3,6,246.31,172.97,243.4,1234.49,1037.83,196.66
454,2024-10-15,39,12,2,3,7,433.5,221.27,29.94,3004.58,1548.86,1455.72
455,2024-02-11,31,35,1,2,10,499.28,337.62,806.83,4185.99,3376.17,809.82
456,2023-03-21,9,81,5,2,9,306.81,161.25,88.57,2672.68,1451.27,1221.41
457,2022-07-02,41,35,1,2,1,211.42,157.22,30.81,180.61,157.22,23.39
458,2022-04-29,7,94,4,1,7,143.64,112.05,185.7,819.77,784.35,35.43
459,2024-12-12,29,4,5,3,3,378.53,259.48,169.32,966.27,778.44,187.83
460,2024-06-13,44,1,3,3,7,369.54,235.9,232.83,2353.93,1651.3,702.63
461,2024-11-29,16,33,5,3,1,217.07,148.87,32.55,184.52,148.87,35.66
462,2023-08-09,2,41,4,2,9,325.29,233.97,582.68,2344.91,2105.77,239.14
463,2023-07-25,18,14,4,2,1,71.26,50.02,1.72,69.54,50.02,19.52
464,2022-11-03,25,63,1,2,4,37.99,19.42,1.25,150.71,77.66,73.05
465,2024-10-01,23,93,2,2,2,86.39,46.32,18.25,154.53,92.64,61.89
466,2024-09-14,24,76,1,1,10,225.64,145.58,274.8,1981.61,1455.84,525.77
467,2024-08-30,43,78,3,1,4,60.59,33.66,29.95,212.43,134.64,77.79
468,2024-06-25,26,67,1,3,7,344.07,184.62,207.51,2201.0,1292.37,908.63
469,2022-07-29,38,33,2,2,5,181.45,139.82,110.34,796.93,699.1,97.82
470,2022-02-28,45,21,3,1,1,344.07,248.55,9.14,334.93,248.55,86.38
471,2024-07-05,50,22,4,3,10,457.08,298.93,818.67,3752.17,2989.27,762.9
472,2024-07-07,18,96,5,1,6,425.47,316.6,453.31,2099.49,1899.63,199.87
473,2022-04-09,38,3,1,1,2,50.17,36.67,15.97,84.37,73.33,11.04
474,2022-11-02,5,2,3,3,8,63.74,43.71,34.11,475.82,349.69,126.12
475,2023-10-03,5,46,3,2,3,431.54,287.74,107.17,1187.45,863.23,324.22
476,2023-08-14,20,89,1,1,8,428.36,233.42,252.86,3174.05,1867.33,1306.72
477,2022-09-28,34,36,1,1,7,422.56,284.81,347.83,2610.11,1993.66,616.45
478,2022-05-14,7,47,2,2,5,284.69,227.13,279.21,1144.27,1135.66,8.6
479,2024-07-05,5,26,5,3,3,454.33,313.91,259.51,1103.47,941.72,161.75
480,2022-06-03,37,84,1,2,5,379.18,300.72,169.94,1725.98,1503.61,222.37
481,2023-07-03,31,88,3,3,7,325.42,192.97,169.9,2108.05,1350.81,757.23
482,2024-04-08,11,35,5,2,6,359.74,229.66,402.74,1755.71,1377.94,377.77
483,2024-03-29,45,92,4,3,6,326.3,232.62,50.66,1907.15,1395.71,511.44
484,2024-02-04,6,76,5,2,8,372.21,189.29,479.12,2498.55,1514.31,984.24
485,2024-10-28,44,29,3,2,10,53.76,39.17,2.37,535.21,391.69,143.52
486,2024-12-10,10,70,1,3,1,28.66,16.98,4.71,23.95,16.98,6.97
487,2022-05-25,1,48,2,1,5,256.41,179.68,246.66,1035.39,898.41,136.97
488,2023-08-07,50,44,3,3,2,63.46,48.41,18.08,108.85,96.82,12.02
489,2022-01-23,9,43,3,3,10,176.48,94.67,52.56,1712.24,946.69,765.55
490,2022-11-13,8,29,2,3,9,74.99,42.29,133.37,541.56,380.64,160.93
491,2022-09-26,11,81,4,2,6,96.07,68.71,65.14,511.3,412.26,99.05
492,2024-08-23,1,54,3,1,7,387.05,287.89,488.66,2220.65,2015.23,205.42
493,2024-11-18,38,63,1,1,7,350.45,176.18,441.59,2011.59,1233.24,778.35
494,2023-10-21,15,47,1,1,3,85.29,57.52,48.23,207.65,172.57,35.08
495,2024-09-20,24,9,5,2,4,115.16,61.92,71.31,389.33,247.7,141.64
496,2022-11-20,34,74,4,2,9,211.81,163.43,117.02,1789.27,1470.84,318.43
497,2023-11-30,16,65,2,2,4,241.27,168.64,61.78,903.31,674.57,228.73
498,2024-04-03,9,1,5,2,7,344.53,206.95,239.03,2172.67,1448.64,724.03
499,2022-06-21,25,16,2,3,3,226.51,137.69,127.93,551.59,413.08,138.51
500,2022-09-20,17,16,4,1,10,211.96,150.15,210.75,1908.89,1501.52,407.38
501,2023-05-21,2,12,3,1,9,428.44,251.68,408.22,3447.77,2265.11,1182.66
502,2024-08-07,39,76,1,1,5,206.6,106.43,14.54,1018.44,532.15,486.3
503,2023-11-13,19,30,5,2,4,248.25,132.76,111.18,881.84,531.05,350.78
504,2022-01-06,46,44,5,3,9,414.4,305.14,67.65,3661.95,2746.24,915.7
505,2022-04-27,30,53,2,3,10,64.29,34.72,123.9,519.05,347.25,171.8
506,2023-05-18,27,11,2,1,6,211.39,168.57,108.37,1159.99,1011.44,148.56
507,2022-04-25,1,34,4,3,2,486.41,291.48,45.32,927.5,582.96,344.54
508,2022-08-10,27,34,1,1,4,445.78,314.66,148.26,1634.84,1258.65,376.19
509,2022-08-16,46,70,1,3,6,140.79,106.05,0.36,844.36,636.3,208.05
510,2022-07-29,10,33,5,3,2,194.6,133.91,41.4,347.81,267.82,79.99
511,2024-08-26,3,21,1,3,2,131.61,74.6,18.97,244.25,149.19,95.06
512,2022-04-03,21,43,4,1,3,86.84,44.68,49.38,211.13,134.05,77.08
513,2023-05-05,42,87,2,1,8,86.37,48.33,77.96,613.02,386.61,226.41
514,2024-12-29,14,79,1,3,1,429.29,306.13,17.53,411.76,306.13,105.63
515,2023-12-03,47,49,1,2,8,453.54,360.05,700.72,2927.62,2880.4,47.22
516,2024-04-20,8,88,1,3,10,89.6,47.22,51.19,844.77,472.24,372.53
517,2023-08-04,7,91,1,3,2,493.69,329.1,59.08,928.3,658.2,270.1
518,2022-02-09,33,14,3,1,3,275.28,162.73,7.21,818.63,488.19,330.44
519,2023-10-30,33,19,3,1,8,368.66,235.09,244.22,2705.07,1880.73,824.34
520,2023-10-16,6,29,5,3,5,435.09,348.01,337.87,1837.57,1740.06,97.51
521,2023-08-24,22,53,5,3,9,174.36,97.88,115.55,1453.7,880.96,572.74
522,2023-03-20,11,1,5,2,6,111.11,67.15,89.21,577.46,402.9,174.57
523,2023-07-30,18,88,1,1,4,189.32,102.97,147.73,609.56,411.89,197.67
524,2024-11-29,14,47,5,1,10,392.74,259.27,500.82,3426.58,2592.7,833.89
525,2023-08-19,48,88,2,3,7,241.16,157.91,212.24,1475.86,1105.38,370.49
526,2023-07-22,13,36,3,1,9,320.65,185.12,469.12,2416.71,1666.08,750.63
527,2022-04-20,33,65,1,2,6,441.33,258.22,360.24,2287.74,1549.33,738.42
528,2022-05-28,19,16,2,1,8,143.05,110.57,43.76,1100.65,884.53,216.12
529,2022-06-18,15,47,4,1,4,458.31,286.51,73.21,1760.03,1146.05,613.98
530,2023-07-28,21,13,2,2,8,444.29,271.45,562.51,2991.83,2171.64,820.19
531,2022-04-12,41,1,2,3,7,365.87,268.31,510.97,2050.09,1878.17,171.92
532,2022-12-26,46,70,2,1,10,105.28,65.23,52.76,1000.07,652.34,347.73
533,2024-06-24,1,42,4,3,9,423.1,278.16,521.19,3286.68,2503.43,783.26
534,2023-06-03,27,75,5,2,9,250.33,193.26,406.85,1846.08,1739.38,106.7
535,2024-10-29,23,33,5,3,1,149.77,86.3,16.3,133.47,86.3,47.17
536,2024-01-30,33,2,3,1,7,382.29,278.63,366.4,2309.65,1950.41,359.24
537,2022-11-05,8,65,2,3,6,386.39,294.79,334.3,1984.02,1768.76,215.26
538,2023-05-03,9,96,2,2,8,325.88,186.49,269.31,2337.7,1491.92,845.78
539,2023-02-26,1,89,3,1,5,263.62,137.06,90.28,1227.79,685.31,542.49
540,2022-10-25,32,34,5,2,7,51.38,34.84,25.36,334.29,243.9,90.39
541,2024-02-11,48,98,5,1,1,499.59,301.3,61.24,438.35,301.3,137.05
542,2023-07-29,48,33,1,2,3,61.84,42.3,33.16,152.37,126.9,25.47
543,2022-11-11,21,46,1,2,4,275.66,204.86,113.15,989.49,819.44,170.05
544,2024-07-11,18,3,5,3,2,165.69,85.34,9.39,321.99,170.69,151.31
545,2022-12-22,6,76,3,1,5,466.4,332.91,319.07,2012.91,1664.56,348.35
546,2024-04-05,50,60,1,3,6,332.05,212.5,193.57,1798.7,1275.01,523.69
547,2023-11-25,11,73,1,3,7,236.62,170.81,269.79,1386.55,1195.64,190.9
548,2024-02-10,21,1,3,1,10,249.91,154.18,256.26,2242.8,1541.76,701.03
549,2024-01-31,7,85,1,1,9,167.76,88.5,106.01,1403.8,796.49,607.32
550,2023-06-16,11,42,4,1,4,461.16,339.0,206.01,1638.62,1356.0,282.62
551,2024-05-15,29,32,3,3,7,71.51,36.52,46.67,453.88,255.66,198.22
552,2024-11-10,25,28,1,2,8,362.28,270.57,365.81,2532.41,2164.52,367.89
553,2022-01-01,32,5,2,2,3,420.36,214.31,158.41,1102.67,642.94,459.73
554,2023-10-14,42,98,5,1,7,278.12,217.25,48.61,1898.2,1520.74,377.47
555,2023-03-30,48,3,2,3,6,166.67,116.83,22.14,977.86,700.97,276.89
556,2023-09-29,11,55,2,2,10,377.97,209.97,234.38,3545.36,2099.69,1445.67
557,2024-03-07,16,46,5,2,3,413.88,317.68,232.24,1009.41,953.04,56.37
558,2023-06-02,46,81,2,3,3,183.28,120.78,29.41,520.43,362.33,158.1
559,2022-08-12,47,5,2,1,10,481.3,327.09,951.08,3861.9,3270.89,591.01
560,2023-06-04,35,86,2,3,10,70.06,51.25,112.89,587.69,512.51,75.17
561,2024-08-06,41,58,5,2,5,122.04,78.06,89.67,520.51,390.29,130.22
562,2024-06-23,30,75,2,1,9,119.33,72.99,37.19,1036.76,656.87,379.89
563,2023-10-05,22,47,3,1,3,79.98,52.06,8.99,230.96,156.19,74.77
564,2024-06-18,27,82,5,2,1,347.71,263.32,60.45,287.26,263.32,23.94
565,2023-08-05,13,20,1,3,9,57.08,36.1,75.16,438.54,324.88,113.65
566,2022-07-30,29,30,5,3,9,194.82,144.36,5.95,1747.44,1299.26,448.18
567,2024-10-11,28,94,4,3,4,120.93,85.6,78.91,404.82,342.39,62.43
568,2024-12-06,42,90,3,3,9,165.13,113.64,82.83,1403.39,1022.73,380.65
569,2023-12-01,15,74,3,2,5,128.61,88.61,79.79,563.25,443.05,120.21
570,2023-10-09,9,95,2,3,7,98.52,69.87,104.97,584.71,489.12,95.59
571,2024-08-05,33,61,2,1,1,243.82,128.91,17.45,226.36,128.91,97.45
572,2022-09-26,37,56,2,2,7,151.96,79.77,26.16,1037.59,558.39,479.2
573,2023-08-06,12,83,5,1,10,399.54,270.32,678.21,3317.22,2703.15,614.06
574,2023-12-27,9,72,1,3,9,163.95,105.15,13.21,1462.31,946.34,515.97
575,2024-05-31,37,22,2,2,3,451.34,291.05,35.62,1318.41,873.14,445.27
576,2024-04-25,21,79,5,3,2,64.23,40.5,7.98,120.48,81.01,39.47
577,2023-04-11,31,63,1,2,2,226.87,163.47,81.02,372.72,326.95,45.77
578,2024-09-17,46,26,5,1,5,132.62,72.06,104.23,558.87,360.3,198.58
579,2024-08-23,40,72,2,2,6,464.64,331.45,265.99,2521.88,1988.73,533.15
580,2024-02-22,50,64,5,3,1,388.09,227.9,74.13,313.96,227.9,86.06
581,2022-09-27,4,67,4,2,3,349.96,272.63,179.39,870.5,817.88,52.62
582,2023-12-29,2,21,1,2,4,221.8,147.09,99.28,787.93,588.37,199.56
583,2022-12-27,23,60,4,1,8,473.82,292.09,660.86,3129.73,2336.72,793.01
584,2024-06-09,10,23,4,2,5,423.77,233.64,116.9,2001.95,1168.22,833.72
585,2023-04-08,14,53,5,1,9,442.18,253.45,592.72,3386.87,2281.01,1105.87
586,2022-02-12,50,95,5,3,5,173.63,120.92,5.37,862.76,604.6,258.16
587,2022-11-19,43,69,5,3,9,231.49,159.28,379.51,1703.92,1433.56,270.36
588,2022-02-28,6,14,3,2,8,118.05,71.41,67.44,876.97,571.26,305.72
589,2022-04-23,24,69,1,3,5,190.6,140.43,103.97,849.01,702.17,146.84
590,2023-07-27,43,53,4,1,2,482.21,245.8,0.86,963.56,491.59,471.97
591,2022-03-21,27,77,1,2,6,68.54,42.69,10.98,400.24,256.13,144.11
592,2022-07-20,18,26,4,3,9,199.9,152.55,341.53,1457.58,1372.94,84.64
593,2023-04-18,40,41,3,1,6,405.51,262.75,19.29,2413.76,1576.49,837.27
594,2024-08-28,17,82,5,2,9,353.95,190.71,93.07,3092.51,1716.35,1376.16
595,2024-10-27,16,42,4,3,7,433.43,310.6,411.78,2622.22,2174.2,448.03
596,2023-09-17,47,93,5,1,10,399.25,253.95,740.18,3252.31,2539.49,712.82
597,2022-01-19,16,69,3,2,4,241.16,166.03,64.97,899.68,664.14,235.55
598,2022-10-24,8,58,2,1,8,451.12,302.6,53.65,3555.32,2420.78,1134.54
599,2024-05-23,47,28,1,1,1,439.05,220.08,21.32,417.73,220.08,197.65
600,2023-03-14,2,24,1,3,1,355.1,229.65,14.87,340.23,229.65,110.58
601,2023-04-25,5,64,5,2,5,295.4,184.2,285.98,1191.01,921.02,269.99
602,2022-11-10,38,93,5,3,5,390.68,293.54,257.89,1695.52,1467.69,227.83
603,2024-04-18,13,35,2,2,7,24.0,12.07,12.36,155.66,84.5,71.16
604,2023-08-02,30,62,5,3,3,172.55,102.16,85.87,431.78,306.48,125.3
605,2023-10-15,22,28,2,1,4,204.45,157.99,161.58,656.21,631.97,24.24
606,2024-10-12,46,75,3,2,4,296.41,231.35,55.5,1130.15,925.4,204.75
607,2022-11-15,43,17,3,1,6,287.57,207.62,336.86,1388.53,1245.74,142.79
608,2023-10-13,22,45,4,2,6,244.93,178.8,276.18,1193.39,1072.78,120.61
609,2023-04-14,25,30,2,3,5,383.11,212.13,144.27,1771.27,1060.67,710.6
610,2022-07-30,9,4,1,3,4,326.69,247.62,69.15,1237.62,990.49,247.13
611,2022-08-26,9,55,4,3,4,234.06,152.24,109.4,826.86,608.96,217.9
612,2022-01-05,48,76,5,2,8,240.74,185.05,177.14,1748.79,1480.42,268.37
613,2024-02-24,45,9,1,3,5,480.05,269.76,214.96,2185.28,1348.8,836.48
614,2022-05-01,50,45,2,1,8,337.61,233.17,98.7,2602.21,1865.32,736.89
615,2022-10-27,1,62,4,2,8,220.69,163.01,342.41,1423.12,1304.09,119.03
616,2023-11-30,14,28,5,3,10,128.51,97.33,156.62,1128.53,973.3,155.22
617,2023-04-14,9,46,2,3,7,267.23,156.07,248.65,1621.95,1092.47,529.47
618,2022-03-03,7,85,1,2,5,164.54,88.85,111.28,711.45,444.24,267.21
619,2023-12-24,24,19,1,1,6,225.79,153.43,74.04,1280.71,920.6,360.11
620,2022-01-13,18,14,1,1,2,397.28,310.96,63.11,731.44,621.92,109.52
621,2023-08-02,1,59,4,1,10,200.08,157.84,83.28,1917.48,1578.41,339.07
622,2024-07-10,17,28,2,1,1,173.13,115.51,28.39,144.74,115.51,29.23
623,2023-12-29,26,50,1,3,10,130.42,87.09,193.81,1110.4,870.89,239.51
624,2024-01-23,14,71,3,3,4,466.75,361.0,226.86,1640.14,1443.98,196.16
625,2022-12-12,36,67,3,1,3,382.97,242.67,28.78,1120.12,728.0,392.12
626,2023-05-12,15,43,4,1,6,324.63,228.35,280.83,1666.95,1370.11,296.84
627,2023-06-29,2,64,3,3,6,282.44,212.65,298.8,1395.81,1275.91,119.9
628,2022-10-13,44,50,2,1,10,140.23,77.2,203.38,1198.96,771.97,426.99
629,2023-12-29,20,91,5,2,2,461.86,244.51,77.02,846.71,489.01,357.7
630,2023-04-08,20,60,1,3,2,249.78,197.61,67.81,431.75,395.21,36.54
